id,amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
47434,1000,District Council,730,District Counci,37.61175068,-3.56304153,Shuleni,0,Pangani,Kwa Nyange,Kilimanjaro,3,2,Mwanga,Jipe,700,True,VWC,Kwa Nyange water supply,True,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
71963,50,Kibaha Town Council,40,DWE,38.79896421,-6.60722818,Shabani Makokela,0,Wami / Ruvu,Madukani,Pwani,6,2,Bagamoyo,Yombo,1,True,Water authority,,True,2011,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
70490,0,Kirde,0,DWE,35.83856825,-4.62991116,Dangu,0,Internal,Cheke,Dodoma,1,1,Kondoa,Mnenia,0,True,VWC,Itun,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
9143,500,Dhv,300,DWE,36.1835178,-8.94235039,Kwa Kimbunga,0,Rufiji,Misegesi,Morogoro,5,4,Ulanga,Malinyi,260,True,,,True,1994,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
22068,0,,0,,33.65247399,-9.34625857,Kwa Mzee Ngakasie,0,Lake Nyasa,Bujesi,Mbeya,12,4,Rungwe,Ilima,0,True,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
45702,0,Angrikana,1249,ANGRIKANA,33.78983484,-1.82607757,Office,0,Lake Victoria,Mrunguta,Mara,20,3,Musoma Rural,Kyanyari,250,,VWC,,True,2010,afridev,afridev,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,hand dtw,borehole,groundwater,hand pump,hand pump,functional needs repair
46244,0,,0,,33.98272578,-8.83967809,Kwa Mzee Mwalukamba,0,Rufiji,Mengere,Mbeya,12,7,Mbarali,Chimala,0,True,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
17988,0,Lga,279,LGA,38.87250176,-10.98157106,Mikoroshini,0,Ruvuma / Southern Coast,Galani,Mtwara,90,33,Masasi,Lipumburu,1,True,VWC,Lipumburu Water,True,2004,mono,mono,motorpump,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
31220,0,Co,769,DWE,30.84053228,-7.95552421,Kwa Karume,0,Lake Tanganyika,Majengo,Rukwa,15,3,Nkasi,Wampelembe,1,False,VWC,U,True,2006,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
67422,0,Government Of Tanzania,965,Government,35.14784494,-10.68474524,Kwa Mzee Luoga,0,Ruvuma / Southern Coast,Mbugani,Ruvuma,10,3,Mbinga,Kigonsera,60,,VWC,Government,True,1977,gravity,gravity,gravity,unknown,unknown,unknown,unknown,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
64134,600,Isf,965,DWE,29.73249544,-4.80439406,Mkombozi,0,Lake Tanganyika,Mahembe Kati,Kigoma,16,3,Kigoma Rural,Mahembe,411,True,WUG,Mkongoro Two,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
46283,0,Kiliwater,1294,Kiliwater,37.63240363,-3.23803027,Kwa Anselimu,0,Pangani,Urua,Kilimanjaro,3,1,Rombo,Keni Mengeni,1,True,Company,Mrike water supply,True,2003,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
38224,0,Government Of Tanzania,1552,Government,34.89385784,-11.07481908,Office Ya Kijiji,0,Lake Nyasa,Nyoni Kati,Ruvuma,10,3,Mbinga,Nyoni,1,,VWC,Government,True,2004,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
19401,500,Tcrs,1498,TCRS,34.82302169,-4.33879895,Kililiga A,0,Internal,Kililiga A,Singida,13,1,Iramba,Ilunda,445,True,VWC,,True,1995,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
60387,0,Government Of Tanzania,0,GOVERM,32.99459408,-2.91159258,Kwa Fili,0,Lake Victoria,Matale,Mwanza,19,7,Missungwi,Sumbugu,0,,VWC,,True,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,others
40425,20,Idara Ya Maji,1287,Idara ya maji,34.83201434,-5.74215707,Manyoni Shule Ya Msingi,0,Internal,Manyoni Kati,Singida,13,3,Manyoni,Manyoni,1500,True,Other,Manyoni water supply,False,2002,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
7182,0,Hesawa,0,DWE,0,-2E-08,Bombani,0,Lake Tanganyika,Mduhani,Mwanza,19,6,Geita,Nyamalimbe,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
331,0,Dh,1074,DH,36.98376242,-5.99780208,Kinangali,0,Wami / Ruvu,Kinangali,Morogoro,5,1,Kilosa,Chakwale,132,True,VWC,,True,1997,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
57260,0,Churc,1459,RC C,35.0126459,-8.2350241,none,0,Rufiji,I,Iringa,11,2,Mufindi,Sadani,0,True,VWC,Uto,True,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,others
65395,0,Dwsp,0,DWE,0,-2E-08,Jamii,0,Lake Victoria,Majengo,Shinyanga,17,1,Bariadi,Nyakabindi,0,,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
42612,5,Germany Republi,1012,CES,37.15135471,-3.28899846,Kwa Zuhura Adam,0,Pangani,Boma Kati,Kilimanjaro,3,5,Hai,Masama Kusini,50,True,Water Board,Uroki-Bomang'ombe water sup,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
26613,0,Dwsp,0,DWE,0,-2E-08,Kidamala,0,Lake Victoria,Liambilo,Shinyanga,17,1,Bariadi,Dutwa,0,,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
67307,250,Norad,1094,NORAD,29.86873881,-4.61833441,Kwa Maneno,0,Lake Tanganyika,Janda Juu,Kigoma,16,2,Kasulu,Munzenze,420,True,Water authority,Kabali,True,1986,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,others
53287,50,Kiuma,709,KIUMA,36.95969897,-11.30832232,Sokoni,0,Ruvuma / Southern Coast,Kilimanjaro,Ruvuma,10,1,Tunduru,Marumba,1,True,VWC,Mbati Water Supply,False,2011,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
72550,0,Oxfarm,1668,OXFARM,29.76936188,-4.45649891,Kwa Randa,0,Lake Tanganyika,Nyarutambwe A,Kigoma,16,2,Kigoma Rural,Mkigo,1,True,Water authority,,False,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional needs repair
28303,0,0,-30,0,39.39716558,-6.87382203,Kwa Kibwena,0,Wami / Ruvu,Kizani,Dar es Salaam,7,3,Temeke,Somangira,80,True,SWC,,False,2000,mono,mono,motorpump,other - school,other,never pay,never pay,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
40452,30,Jaica,-10,JAICA,39.37840352,-7.09562027,Kanisani,0,Wami / Ruvu,Mrogoro Mjini,Pwani,60,43,Mkuranga,Vikindu,115,True,VWC,,False,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
63894,5000,Tcrs,1427,TCRS,34.48777376,-4.57172199,Masunkune A,0,Internal,Masunkune A,Singida,13,1,Iramba,Mbelekese,324,True,VWC,,True,1993,afridev,afridev,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
69071,0,Government Of Tanzania,0,Gove,35.68826734,-5.93188497,Ngolom,0,Internal,Shulen,Dodoma,1,6,Bahi,Mundemu,0,True,VWC,Mund,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
5574,0,Government Of Tanzania,0,Government,33.16544743,-8.41771454,Kanisani,0,Lake Rukwa,Trm,Mbeya,12,1,Chunya,Makongorosi,0,True,VWC,,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
24088,1000,Twe,2049,TWE,34.44404808,-9.58235426,none,0,Lake Nyasa,Magongolo,Iringa,11,4,Njombe,Matola,5,True,VWC,Songwi,False,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
26980,0,Norad,1946,Norad,31.6442773,-8.11428012,Kwa Oscar,0,Lake Rukwa,Lyangalua,Rukwa,15,4,Sumbawanga Urban,Pito,2050,True,VWC,Mradi wa maji wa pito,True,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,others
7668,0,World Bank,362,ML appro,37.63858732,-6.11136078,Minazini,0,Wami / Ruvu,Mkuyuni,Morogoro,5,6,Mvomero,Diongoya,100,True,VWC,,True,2007,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
72094,0,Kidep,1395,DWE,30.81736791,-3.04557949,Kwa John Biguli,0,Lake Tanganyika,Mwiluzi,Kigoma,16,1,Kibondo,Nyabibuye,150,,,Rumashi gravity water supply,False,1993,gravity,gravity,gravity,unknown,unknown,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
16682,50,Tasaf,67,DWE,39.34637123,-8.80484884,Nangurukuru P/School,0,Ruvuma / Southern Coast,Mpingoni,Lindi,80,13,Kilwa,Kivinje Singino,600,,VWC,Nangurukuru water supply,True,2004,submersible,submersible,submersible,unknown,unknown,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
56934,0,Elct,0,LOCAL CONTRACT,31.79886353,-1.46129115,Kinyamaizi,0,Lake Victoria,Mishenye,Kagera,18,2,Bukoba Rural,Kanyangereko,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,others
25157,0,Dwe,1681,DWE,31.50909342,-8.44499045,Shule Ya Sekondari Kanyele,0,Lake Tanganyika,Kasanga,Rukwa,15,2,Sumbawanga Rural,Sopa,300,True,VWC,Sopa water supply,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,others
41522,500,Government Of Tanzania,1634,DWE,38.25484524,-4.4846183,Kwa Mzee Sadiki,0,Pangani,Handei,Tanga,4,1,Lushoto,Mtae,1,True,VWC,Shengui forest,True,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
62698,0,,0,,33.90755451,-9.2814267,Katumba,0,Lake Nyasa,Katumba,Mbeya,12,4,Rungwe,Lufilyo,0,True,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
54915,50,0,18,0,39.19335107,-6.89444292,Kwa Mama George,0,Wami / Ruvu,Mtaa Wa Kitunda Kati,Dar es Salaam,7,2,Ilala,Kitunda,100,,WUG,J,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
37462,0,Lifetime,29,Artisan,39.17450957,-8.52879958,Kwanamandwanga,0,Ruvuma / Southern Coast,Plot,Lindi,80,13,Kilwa,Mingumbi,256,True,,,True,2007,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
59806,2000,Government Of Tanzania,1895,Commu,34.3506894,-9.57970947,none,0,Lake Nyasa,Makete,Iringa,11,3,Makete,Lupila,0,True,VWC,Lupila,False,1976,gravity,gravity,gravity,vwc,user-group,pay annually,annually,unknown,unknown,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
2974,0,Government Of Tanzania,463,Government,37.86493223,-10.12936102,Kwa Mzee Mkombe,0,Ruvuma / Southern Coast,Mkwajuni,Lindi,80,43,Liwale,Ngongowele,250,,VWC,,True,1992,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
52307,0,Government Of Tanzania,300,DWE,35.99801333,-9.04905485,Idara Ya Maji,0,Rufiji,Mabanda,Morogoro,5,4,Ulanga,Ngoheranga,100,True,,,True,1977,swn 80,swn 80,handpump,vwc,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
42418,0,Lawatefuka Water Supply,1294,Lawatefuka water sup,37.10727834,-3.19007046,Kwa Elidard Mmary,0,Pangani,Mae Kati,Kilimanjaro,3,7,Siha,Siha Mashariki,1,True,Water Board,Ushara lawate water suppy,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
53704,20,World Bank,193,World,38.12989451,-6.75961606,Kanisani,0,Wami / Ruvu,Ngerengere Kusini,Morogoro,5,2,Morogoro Rural,Ngerengere,350,True,VWC,,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,others
12052,0,Churc,1465,RC C,35.01353232,-8.23517251,none,0,Rufiji,I,Iringa,11,2,Mufindi,Sadani,0,True,VWC,Uto,True,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,others
39233,0,,0,,33.63930028,-8.76040423,Kilabuni,0,Rufiji,Kilabuni,Mbeya,12,7,Mbarali,Ruiwa,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
5615,0,,0,,33.66475408,-8.76377476,Kwa Mzee Tujate,0,Rufiji,Itinga,Mbeya,12,7,Mbarali,Ruiwa,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
10828,0,Aict,0,AICT,33.04898381,-3.85311888,Kwa Haberi Mafruka,0,Internal,Zaire,Shinyanga,17,3,Shinyanga Rural,Didia,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
12971,0,Ics,0,ICS,34.42263814,-3.70616029,Mwanjolo Primary Tank,0,Internal,Buhangija,Shinyanga,17,6,Meatu,Mwanjoro,0,True,Parastatal,None,True,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
44148,0,World Bank,715,MKONG CONSTRUCTION,36.05887802,-10.96465044,Kwa Saidi Mussa,0,Ruvuma / Southern Coast,Misufini,Ruvuma,10,5,Namtumbo,Ligera,200,,,,True,2011,other,other,other,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,other,other,others
15687,0,Go,645,Go,36.92020806,-7.44762526,Mgulu,0,Rufiji,Mgulu,Morogoro,5,1,Kilosa,Mikumi,250,True,VWC,,True,1985,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
36442,0,Government Of Tanzania,1114,DWE,31.04227208,-5.06440861,Zahanati,0,Lake Tanganyika,Mganza Kati,Kigoma,16,3,Kigoma Rural,Mtego wa Noti,140,True,VWC,Mganza water project,True,1972,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
58185,0,,0,,33.99231919,-8.78003399,Sambeko,0,Rufiji,Malenga Makali,Mbeya,12,7,Mbarali,Chimala,0,True,VWC,,False,0,other,other,other,vwc,user-group,pay monthly,monthly,fluoride,fluoride,enough,enough,machine dbh,borehole,groundwater,other,other,functional needs repair
73826,250,Danida,1408,DANIDA,30.07295961,-4.31871775,Kwa Ntilio,0,Lake Tanganyika,Nyachole,Kigoma,16,2,Kasulu,Munyegera,650,True,Water authority,,True,2006,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
58938,0,Sabemo,1785,Chamavita,38.33597549,-4.7462426,Kwa Mzee Shemshaguze,6,Pangani,Mhande,Tanga,4,1,Lushoto,Kwai,1,True,VWC,Mangamba forest,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
18555,50,Kibaha Town Council,74,DAWASCO,38.83195605,-6.72246587,Kaziyabure,0,Wami / Ruvu,Kilimahewa,Pwani,6,2,Kibaha,Visiga,1,True,Water authority,Water from DAWASCO,True,2008,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
63766,0,Government Of Tanzania,1378,Community,36.88129512,-3.31557174,Ofisini,0,Pangani,Arauyo,Arusha,2,7,Meru,Maji ya Chai,98,True,VWC,Maambreni gravity water supply,True,2006,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
43367,0,World Vision,0,World vision,31.9183146,-3.30225714,Maendeleo,0,Lake Tanganyika,Kashelo A,Shinyanga,17,5,Bukombe,Ikunguigazi,0,True,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
64937,0,Hifab,0,Hesawa,33.38378904,-2.73302974,Mahola,0,Lake Victoria,Maloha,Mwanza,19,4,Kwimba,Mwabomba,0,True,VWC,,True,0,other - swn 81,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,others
